"","name","year","month","day","hour","lat","long","status","category","wind","pressure","ts_diameter","hu_diameter"
"303","Edouard",2014,9,12,12,18.3,-42.3,"tropical storm","0",40,1000,69.0468,0
"304","Edouard",2014,9,12,6,17.7,-40.8,"tropical storm","0",35,1005,69.0468,0
"305","Edouard",2014,9,12,0,17.2,-39.2,"tropical storm","0",35,1006,46.0312,0
"306","Edouard",2014,9,11,18,16.5,-37.7,"tropical depression","-1",30,1007,0,0
"307","Edouard",2014,9,11,12,15.8,-36.5,"tropical depression","-1",30,1008,0,0
"308","Cristobal",2014,8,29,6,41.2,-53.9,"hurricane","1",70,967,471.8198,80.5546
"309","Cristobal",2014,8,29,0,39.1,-58.8,"hurricane","1",75,965,460.312,92.0624
"310","Cristobal",2014,8,28,18,37.5,-63.6,"hurricane","1",75,971,333.7262,80.5546
"311","Cristobal",2014,8,28,12,36.3,-67.1,"hurricane","1",70,979,287.695,80.5546
"312","Cristobal",2014,8,28,6,34.8,-69,"hurricane","1",65,982,287.695,80.5546
"313","Cristobal",2014,8,28,0,33.5,-70.7,"hurricane","1",65,984,287.695,80.5546
"314","Cristobal",2014,8,27,18,32.3,-71.8,"hurricane","1",65,984,287.695,80.5546
"315","Cristobal",2014,8,27,12,31.6,-72.2,"hurricane","1",70,983,322.2184,69.0468
"316","Cristobal",2014,8,27,6,30.6,-72,"hurricane","1",70,983,322.2184,69.0468
"317","Cristobal",2014,8,27,0,29.5,-71.5,"hurricane","1",70,983,356.7418,69.0468
"318","Cristobal",2014,8,26,18,28.1,-71.4,"hurricane","1",65,987,310.7106,57.539
"319","Cristobal",2014,8,26,12,26.7,-71.8,"hurricane","1",65,988,241.6638,46.0312
"320","Cristobal",2014,8,26,6,25.6,-72,"hurricane","1",65,989,241.6638,46.0312
"321","Cristobal",2014,8,26,0,25.1,-72.1,"hurricane","1",65,989,241.6638,46.0312
"322","Cristobal",2014,8,25,18,24.9,-72.4,"tropical storm","0",50,992,207.1404,0
"323","Cristobal",2014,8,25,12,24.7,-72.7,"tropical storm","0",50,993,138.0936,0
"324","Cristobal",2014,8,25,6,24.4,-72.9,"tropical storm","0",45,996,138.0936,0
"325","Cristobal",2014,8,25,0,24.2,-73,"tropical storm","0",45,998,92.0624,0
"326","Cristobal",2014,8,24,18,24,-73,"tropical storm","0",45,1001,80.5546,0
"327","Cristobal",2014,8,24,12,23.3,-73,"tropical storm","0",40,1001,80.5546,0
"328","Cristobal",2014,8,24,6,22.6,-72.9,"tropical storm","0",35,1002,69.0468,0
"329","Cristobal",2014,8,24,0,22,-72.5,"tropical depression","-1",30,1004,0,0
"330","Cristobal",2014,8,23,18,21.5,-72.2,"tropical depression","-1",30,1005,0,0
"331","Two",2014,7,23,12,14,-55,"tropical depression","-1",30,1012,0,0
"332","Two",2014,7,23,6,13.7,-52.2,"tropical depression","-1",30,1012,0,0
"333","Two",2014,7,23,0,13.2,-50.4,"tropical depression","-1",30,1012,0,0
"334","Two",2014,7,22,18,12.8,-48.8,"tropical depression","-1",30,1012,0,0
"335","Two",2014,7,22,12,12.4,-47.2,"tropical depression","-1",30,1012,0,0
"336","Two",2014,7,22,6,12.1,-45.7,"tropical depression","-1",30,1012,0,0
"337","Two",2014,7,22,0,11.9,-44.4,"tropical depression","-1",30,1012,0,0
"338","Two",2014,7,21,18,11.6,-43.1,"tropical depression","-1",30,1012,0,0
"339","Two",2014,7,21,12,11.4,-41.6,"tropical depression","-1",30,1012,0,0
"340","Arthur",2014,7,5,6,42.3,-67.6,"tropical storm","0",60,981,253.1716,0
"341","Arthur",2014,7,5,0,40.2,-69.7,"hurricane","1",65,976,253.1716,103.5702
"342","Arthur",2014,7,4,18,38.4,-72.4,"hurricane","1",70,978,253.1716,80.5546
"343","Arthur",2014,7,4,12,36.8,-74.4,"hurricane","1",80,976,218.6482,63.2929
"344","Arthur",2014,7,4,8,35.8,-75.5,"hurricane","2",85,973,218.6482,69.0468
"345","Arthur",2014,7,4,6,35.3,-76,"hurricane","2",85,972,218.6482,69.0468
"346","Arthur",2014,7,4,3,34.7,-76.6,"hurricane","2",85,973,218.6482,69.0468
"347","Arthur",2014,7,4,0,34,-77.3,"hurricane","2",85,975,218.6482,69.0468
"348","Arthur",2014,7,3,18,32.9,-78.3,"hurricane","1",80,978,218.6482,57.539
"349","Arthur",2014,7,3,12,31.8,-78.8,"hurricane","1",80,981,184.1248,23.0156
"350","Arthur",2014,7,3,6,30.9,-79.1,"hurricane","1",70,984,149.6014,17.2617
"351","Arthur",2014,7,3,0,30.1,-79.2,"hurricane","1",65,987,149.6014,17.2617
"352","Arthur",2014,7,2,18,29.4,-79.1,"tropical storm","0",60,994,149.6014,0
"353","Arthur",2014,7,2,12,28.7,-79,"tropical storm","0",55,995,126.5858,0
"354","Arthur",2014,7,2,6,28.2,-79.1,"tropical storm","0",50,995,126.5858,0
"355","Arthur",2014,7,2,0,27.9,-79.2,"tropical storm","0",45,999,126.5858,0
"356","Arthur",2014,7,1,18,27.7,-79.3,"tropical storm","0",40,1003,115.078,0
"357","Arthur",2014,7,1,12,27.5,-79.2,"tropical storm","0",35,1005,46.0312,0
"358","Arthur",2014,7,1,6,27.5,-79.1,"tropical depression","-1",30,1007,0,0
"359","Arthur",2014,7,1,0,27.7,-78.9,"tropical depression","-1",30,1008,0,0
"360","Melissa",2013,11,21,18,40.7,-33.3,"tropical storm","0",55,980,379.7574,0
"361","Melissa",2013,11,21,12,39.9,-36.6,"tropical storm","0",55,980,379.7574,0
"362","Melissa",2013,11,21,6,38.8,-40,"tropical storm","0",50,984,379.7574,0
"363","Melissa",2013,11,21,0,37.5,-43.5,"tropical storm","0",45,984,379.7574,0
"364","Melissa",2013,11,20,18,36.3,-46.4,"tropical storm","0",45,988,345.234,0
"365","Melissa",2013,11,20,12,35.1,-49,"tropical storm","0",45,988,345.234,0
"366","Melissa",2013,11,20,6,34.1,-51.4,"tropical storm","0",45,988,345.234,0
"367","Lorenzo",2013,10,24,6,29.7,-48,"tropical depression","-1",30,1009,0,0
"368","Lorenzo",2013,10,24,0,29.4,-48.4,"tropical depression","-1",30,1008,0,0
"369","Lorenzo",2013,10,23,18,29.3,-48.9,"tropical storm","0",35,1007,115.078,0
"370","Lorenzo",2013,10,23,12,29.4,-49.3,"tropical storm","0",40,1006,115.078,0
"371","Lorenzo",2013,10,23,6,29.5,-49.8,"tropical storm","0",45,1004,115.078,0
"372","Lorenzo",2013,10,23,0,29.5,-50.6,"tropical storm","0",45,1001,115.078,0
"373","Lorenzo",2013,10,22,18,29.5,-51.5,"tropical storm","0",45,1000,115.078,0
"374","Lorenzo",2013,10,22,12,29.4,-52.4,"tropical storm","0",45,1000,115.078,0
"375","Lorenzo",2013,10,22,6,29.3,-53.3,"tropical storm","0",40,1005,69.0468,0
"376","Lorenzo",2013,10,22,0,29.1,-54.2,"tropical storm","0",35,1008,69.0468,0
"377","Lorenzo",2013,10,21,18,28.8,-55,"tropical storm","0",35,1008,69.0468,0
"378","Lorenzo",2013,10,21,12,28.2,-55.6,"tropical storm","0",35,1010,69.0468,0
"379","Lorenzo",2013,10,21,6,27.6,-55.9,"tropical depression","-1",30,1012,0,0
"380","Karen",2013,10,6,6,28.1,-91.9,"tropical depression","-1",25,1009,0,0
"381","Karen",2013,10,6,0,28.1,-91.9,"tropical depression","-1",30,1008,0,0
"382","Karen",2013,10,5,18,27.9,-91.8,"tropical storm","0",35,1008,34.5234,0
"383","Karen",2013,10,5,12,27.6,-91.6,"tropical storm","0",40,1008,69.0468,0
"384","Karen",2013,10,5,6,26.7,-91,"tropical storm","0",40,1007,115.078,0
"385","Karen",2013,10,5,0,26.1,-90.5,"tropical storm","0",40,1004,149.6014,0
"386","Karen",2013,10,4,18,25.8,-90.2,"tropical storm","0",45,1002,149.6014,0
"387","Karen",2013,10,4,12,25.2,-89.9,"tropical storm","0",45,1002,195.6326,0
"388","Karen",2013,10,4,6,24.5,-89.5,"tropical storm","0",45,1002,195.6326,0
"389","Karen",2013,10,4,0,23.9,-89,"tropical storm","0",50,999,195.6326,0
"390","Karen",2013,10,3,21,23.3,-88.5,"tropical storm","0",55,998,195.6326,0
"391","Karen",2013,10,3,18,22.8,-88.1,"tropical storm","0",55,1001,195.6326,0
"392","Jerry",2013,10,3,12,30.8,-40.6,"tropical storm","0",35,1007,69.0468,0
"393","Karen",2013,10,3,12,22.1,-87.4,"tropical storm","0",55,1004,172.617,0
"394","Jerry",2013,10,3,6,30.1,-41.7,"tropical storm","0",35,1007,69.0468,0
"395","Karen",2013,10,3,6,21.5,-86.8,"tropical storm","0",45,1006,80.5546,0
"396","Jerry",2013,10,3,0,29.4,-42.4,"tropical storm","0",35,1007,69.0468,0
"397","Jerry",2013,10,2,18,29,-42.9,"tropical storm","0",35,1007,92.0624,0
"398","Jerry",2013,10,2,12,28.6,-43.4,"tropical storm","0",35,1007,80.5546,0
"399","Jerry",2013,10,2,6,28.1,-43.9,"tropical storm","0",35,1007,80.5546,0
"400","Jerry",2013,10,2,0,28.1,-43.7,"tropical storm","0",35,1007,80.5546,0
"401","Jerry",2013,10,1,18,28.1,-43.5,"tropical storm","0",40,1007,80.5546,0
"402","Jerry",2013,10,1,12,28.1,-43.5,"tropical storm","0",40,1007,80.5546,0
"403","Jerry",2013,10,1,6,27.7,-43.6,"tropical storm","0",40,1006,103.5702,0
"404","Jerry",2013,10,1,0,27.5,-43.9,"tropical storm","0",45,1005,103.5702,0
"405","Jerry",2013,9,30,18,27.3,-45,"tropical storm","0",40,1006,80.5546,0
"406","Jerry",2013,9,30,12,27.3,-46,"tropical storm","0",35,1008,46.0312,0
"407","Jerry",2013,9,30,6,27.2,-46.8,"tropical storm","0",35,1008,34.5234,0
"408","Jerry",2013,9,30,0,27.1,-47.5,"tropical depression","-1",30,1009,0,0
"409","Jerry",2013,9,29,18,26.7,-48.2,"tropical depression","-1",30,1010,0,0
"410","Jerry",2013,9,29,12,26.2,-49,"tropical depression","-1",30,1010,0,0
"411","Jerry",2013,9,29,6,25.6,-49.7,"tropical depression","-1",30,1010,0,0
"412","Jerry",2013,9,29,0,24.9,-50.4,"tropical depression","-1",30,1010,0,0
"413","Humberto",2013,9,17,6,27.4,-42.9,"tropical storm","0",35,1002,161.1092,0
"414","Humberto",2013,9,17,0,27,-43.2,"tropical storm","0",35,1002,184.1248,0
"415","Ingrid",2013,9,17,0,23.7,-99.2,"tropical depression","-1",25,1006,0,0
"416","Humberto",2013,9,16,18,26.9,-43.3,"tropical storm","0",40,1000,195.6326,0
"417","Ingrid",2013,9,16,18,23.7,-98.7,"tropical storm","0",40,998,92.0624,0
"418","Humberto",2013,9,16,12,26.8,-42.9,"tropical storm","0",40,1000,207.1404,0
"419","Ingrid",2013,9,16,12,23.7,-97.8,"tropical storm","0",55,991,103.5702,0
"420","Ingrid",2013,9,16,11,23.7,-97.7,"tropical storm","0",55,991,103.5702,0
"421","Humberto",2013,9,16,6,26.7,-42.4,"tropical storm","0",35,1004,218.6482,0
"422","Ingrid",2013,9,16,6,23.4,-96.9,"tropical storm","0",60,990,138.0936,0
"423","Humberto",2013,9,16,0,26.7,-41.3,"tropical storm","0",35,1004,230.156,0
"424","Ingrid",2013,9,16,0,23,-96.2,"hurricane","1",70,989,149.6014,17.2617
"425","Humberto",2013,9,15,18,26.4,-40.4,"tropical storm","0",35,1004,230.156,0
"426","Ingrid",2013,9,15,18,22.7,-95.9,"hurricane","1",65,987,161.1092,23.0156
"427","Humberto",2013,9,15,12,25.9,-39.7,"tropical storm","0",35,1004,230.156,0
"428","Ingrid",2013,9,15,12,22.4,-95.6,"hurricane","1",65,989,149.6014,23.0156
"429","Humberto",2013,9,15,6,25.6,-38.9,"tropical storm","0",35,1004,218.6482,0
"430","Ingrid",2013,9,15,6,22,-95.2,"hurricane","1",75,985,161.1092,34.5234
"431","Humberto",2013,9,15,0,25.6,-37.8,"tropical storm","0",35,1004,207.1404,0
"432","Ingrid",2013,9,15,0,21.6,-94.7,"hurricane","1",75,983,161.1092,34.5234
"433","Ingrid",2013,9,14,18,21,-94.4,"hurricane","1",65,986,138.0936,23.0156
"434","Ingrid",2013,9,14,12,20.3,-94.6,"tropical storm","0",60,989,138.0936,0
"435","Ingrid",2013,9,14,6,19.6,-95.1,"tropical storm","0",55,990,138.0936,0
"436","Ingrid",2013,9,14,0,19.3,-95.3,"tropical storm","0",50,993,138.0936,0
"437","Humberto",2013,9,13,18,24.8,-31.7,"tropical storm","0",45,995,345.234,0
"438","Ingrid",2013,9,13,18,19.1,-95.3,"tropical storm","0",40,996,103.5702,0
"439","Gabrielle",2013,9,13,12,37.7,-66.6,"tropical depression","-1",30,1005,0,0
"440","Humberto",2013,9,13,12,24.6,-30.8,"tropical storm","0",55,988,368.2496,0
"441","Ingrid",2013,9,13,12,19.3,-95.1,"tropical storm","0",35,1000,92.0624,0
"442","Gabrielle",2013,9,13,6,35.9,-67.5,"tropical depression","-1",30,1007,0,0
"443","Humberto",2013,9,13,6,24,-30,"tropical storm","0",60,986,368.2496,0
"444","Ingrid",2013,9,13,6,19.6,-94.6,"tropical depression","-1",30,1002,0,0
"445","Gabrielle",2013,9,13,0,34.7,-68.1,"tropical storm","0",35,1008,69.0468,0
"446","Humberto",2013,9,13,0,23.2,-29.5,"hurricane","1",70,982,368.2496,69.0468
"447","Ingrid",2013,9,13,0,19.7,-94.1,"tropical depression","-1",30,1003,0,0
"448","Gabrielle",2013,9,12,18,34,-67.9,"tropical storm","0",35,1008,92.0624,0
"449","Humberto",2013,9,12,18,22.3,-29.1,"hurricane","1",75,980,356.7418,69.0468
"450","Ingrid",2013,9,12,18,19.7,-93.6,"tropical depression","-1",30,1004,0,0
"451","Gabrielle",2013,9,12,12,33.6,-67.6,"tropical storm","0",35,1008,103.5702,0
"452","Humberto",2013,9,12,12,21.2,-28.9,"hurricane","1",75,980,345.234,69.0468
"453","Gabrielle",2013,9,12,6,33.2,-67.4,"tropical depression","-1",30,1009,0,0
"454","Humberto",2013,9,12,6,19.9,-28.9,"hurricane","1",80,979,299.2028,69.0468
"455","Gabrielle",2013,9,12,0,32.9,-66.8,"tropical depression","-1",30,1009,0,0
"456","Humberto",2013,9,12,0,18.6,-28.9,"hurricane","1",80,979,253.1716,69.0468
"457","Gabrielle",2013,9,11,18,32.6,-66.2,"tropical storm","0",35,1009,103.5702,0
"458","Humberto",2013,9,11,18,17.4,-28.9,"hurricane","1",80,979,218.6482,46.0312
"459","Gabrielle",2013,9,11,12,32.5,-65.7,"tropical storm","0",40,1009,126.5858,0
"460","Humberto",2013,9,11,12,16.3,-28.9,"hurricane","1",70,987,218.6482,34.5234
"461","Gabrielle",2013,9,11,6,32.3,-65.4,"tropical storm","0",45,1008,138.0936,0
"462","Humberto",2013,9,11,6,15.6,-28.6,"tropical storm","0",60,994,218.6482,0
"463","Gabrielle",2013,9,11,0,31.9,-64.9,"tropical storm","0",50,1004,184.1248,0
"464","Humberto",2013,9,11,0,15.1,-28.3,"tropical storm","0",55,998,207.1404,0
"465","Gabrielle",2013,9,10,18,31.1,-64.7,"tropical storm","0",50,1004,184.1248,0
"466","Humberto",2013,9,10,18,14.7,-27.9,"tropical storm","0",55,999,184.1248,0
"467","Gabrielle",2013,9,10,12,30.1,-64.8,"tropical storm","0",55,1003,184.1248,0
"468","Humberto",2013,9,10,12,14.3,-27.3,"tropical storm","0",55,1000,184.1248,0
"469","Gabrielle",2013,9,10,6,29,-65,"tropical storm","0",40,1005,115.078,0
"470","Humberto",2013,9,10,6,14.1,-26.5,"tropical storm","0",55,1000,172.617,0
"471","Gabrielle",2013,9,10,0,27.6,-65.1,"tropical depression","-1",30,1007,0,0
"472","Humberto",2013,9,10,0,13.9,-25.5,"tropical storm","0",50,1002,149.6014,0
"473","Humberto",2013,9,9,18,13.7,-24.6,"tropical storm","0",45,1004,138.0936,0
"474","Humberto",2013,9,9,12,13.5,-23.6,"tropical storm","0",40,1005,115.078,0
"475","Humberto",2013,9,9,6,13.3,-22.4,"tropical storm","0",35,1006,69.0468,0
"476","Humberto",2013,9,9,0,13.1,-21.3,"tropical depression","-1",30,1007,0,0
"477","Humberto",2013,9,8,18,13,-20.3,"tropical depression","-1",25,1008,0,0
"478","Eight",2013,9,7,0,21.9,-98.5,"tropical depression","-1",25,1009,0,0
"479","Eight",2013,9,6,18,22.3,-97.9,"tropical depression","-1",30,1008,0,0
"480","Eight",2013,9,6,12,22.4,-97.4,"tropical depression","-1",30,1009,0,0
"481","Gabrielle",2013,9,5,12,17.4,-67.7,"tropical depression","-1",30,1010,0,0
"482","Gabrielle",2013,9,5,6,17.1,-67,"tropical depression","-1",30,1008,0,0
"483","Gabrielle",2013,9,5,0,16.7,-66.3,"tropical depression","-1",30,1008,0,0
"484","Gabrielle",2013,9,4,18,16.2,-65.9,"tropical depression","-1",30,1010,0,0
"485","Fernand",2013,8,26,12,20.1,-97.3,"tropical depression","-1",30,1005,0,0
"486","Fernand",2013,8,26,6,19.7,-96.6,"tropical storm","0",45,1002,69.0468,0
"487","Fernand",2013,8,26,4,19.5,-96.3,"tropical storm","0",50,1001,69.0468,0
"488","Fernand",2013,8,26,0,19.2,-95.9,"tropical storm","0",50,1001,69.0468,0
"489","Fernand",2013,8,25,18,18.9,-95.1,"tropical storm","0",45,1004,57.539,0
"490","Fernand",2013,8,25,12,18.7,-94.2,"tropical depression","-1",30,1006,0,0
"491","Erin",2013,8,18,0,20.6,-37.2,"tropical storm","0",35,1007,69.0468,0
"492","Erin",2013,8,17,18,20.3,-36.2,"tropical storm","0",35,1007,69.0468,0
"493","Erin",2013,8,17,12,19.6,-35.5,"tropical storm","0",35,1007,69.0468,0
"494","Erin",2013,8,17,6,18.8,-34.7,"tropical storm","0",40,1006,126.5858,0
"495","Erin",2013,8,17,0,18,-33.8,"tropical storm","0",40,1006,126.5858,0
"496","Erin",2013,8,16,18,17.3,-32.7,"tropical storm","0",35,1007,34.5234,0
"497","Erin",2013,8,16,12,16.5,-31.4,"tropical storm","0",35,1007,34.5234,0
"498","Erin",2013,8,16,6,15.9,-30,"tropical storm","0",35,1007,34.5234,0
"499","Erin",2013,8,16,0,15.3,-28.6,"tropical storm","0",35,1007,34.5234,0
"500","Erin",2013,8,15,18,14.7,-27.2,"tropical storm","0",35,1007,34.5234,0
"501","Erin",2013,8,15,12,14.3,-25.9,"tropical storm","0",35,1007,34.5234,0
"502","Erin",2013,8,15,6,14.1,-24.6,"tropical storm","0",35,1007,34.5234,0
"503","Erin",2013,8,15,0,13.9,-23.3,"tropical depression","-1",30,1008,0,0
"504","Dorian",2013,8,3,12,30.3,-78.8,"tropical depression","-1",30,1013,0,0
"505","Dorian",2013,8,3,6,29.4,-79.1,"tropical depression","-1",30,1013,0,0
"506","Dorian",2013,8,3,0,28.4,-79.3,"tropical depression","-1",30,1013,0,0
"507","Dorian",2013,8,2,18,27.4,-79.4,"tropical depression","-1",25,1013,0,0
"508","Dorian",2013,7,27,12,18.3,-51.1,"tropical storm","0",35,1012,69.0468,0
"509","Dorian",2013,7,27,6,18,-49.2,"tropical storm","0",35,1012,57.539,0
"510","Dorian",2013,7,27,0,17.8,-47.1,"tropical storm","0",35,1012,57.539,0
"511","Dorian",2013,7,26,18,17.6,-45,"tropical storm","0",40,1010,57.539,0
"512","Dorian",2013,7,26,12,17.3,-42.8,"tropical storm","0",45,1008,57.539,0
"513","Dorian",2013,7,26,6,16.9,-40.7,"tropical storm","0",45,1006,80.5546,0
"514","Dorian",2013,7,26,0,16.4,-38.7,"tropical storm","0",45,1005,80.5546,0
"515","Dorian",2013,7,25,18,16,-37.1,"tropical storm","0",50,1003,80.5546,0
"516","Dorian",2013,7,25,12,15.7,-35.5,"tropical storm","0",50,1002,80.5546,0
"517","Dorian",2013,7,25,6,15.3,-33.9,"tropical storm","0",50,1002,80.5546,0
"518","Dorian",2013,7,25,0,14.9,-32.4,"tropical storm","0",45,1004,46.0312,0
"519","Dorian",2013,7,24,18,14.4,-30.8,"tropical storm","0",45,1004,46.0312,0
"520","Dorian",2013,7,24,12,13.9,-29,"tropical storm","0",40,1005,46.0312,0
"521","Dorian",2013,7,24,6,13.5,-27.1,"tropical storm","0",35,1006,46.0312,0
"522","Dorian",2013,7,24,0,13,-25.4,"tropical depression","-1",30,1007,0,0
"523","Dorian",2013,7,23,18,12.4,-23.9,"tropical depression","-1",25,1008,0,0
"524","Chantal",2013,7,10,12,16.7,-71.2,"tropical storm","0",40,1011,92.0624,0
"525","Chantal",2013,7,10,6,16.2,-68.4,"tropical storm","0",40,1010,92.0624,0
"526","Chantal",2013,7,10,0,15.6,-65.6,"tropical storm","0",45,1008,138.0936,0
"527","Chantal",2013,7,9,18,14.8,-62.9,"tropical storm","0",55,1006,161.1092,0
"528","Chantal",2013,7,9,12,13.9,-60.3,"tropical storm","0",55,1003,161.1092,0
"529","Chantal",2013,7,9,6,13,-57.7,"tropical storm","0",50,1005,161.1092,0
"530","Chantal",2013,7,9,0,12.1,-55.2,"tropical storm","0",50,1006,161.1092,0
"531","Chantal",2013,7,8,18,11.4,-52.9,"tropical storm","0",45,1007,138.0936,0
"532","Chantal",2013,7,8,12,10.7,-50.6,"tropical storm","0",40,1008,138.0936,0
"533","Chantal",2013,7,8,6,10.1,-48.4,"tropical storm","0",35,1009,46.0312,0
"534","Chantal",2013,7,8,0,9.8,-46.1,"tropical storm","0",35,1010,46.0312,0
"535","Chantal",2013,7,7,18,9.5,-43.8,"tropical storm","0",35,1011,46.0312,0
"536","Chantal",2013,7,7,12,9.3,-41.4,"tropical storm","0",35,1011,34.5234,0
"537","Barry",2013,6,20,18,19.6,-97,"tropical depression","-1",30,1007,0,0
"538","Barry",2013,6,20,12,19.6,-96.5,"tropical storm","0",40,1004,80.5546,0
"539","Barry",2013,6,20,11,19.6,-96.4,"tropical storm","0",40,1003,115.078,0
"540","Barry",2013,6,20,6,19.6,-95.9,"tropical storm","0",40,1003,115.078,0
"541","Barry",2013,6,20,0,19.6,-95.4,"tropical storm","0",40,1003,115.078,0
"542","Barry",2013,6,19,18,19.6,-94.8,"tropical storm","0",40,1005,115.078,0
"543","Barry",2013,6,19,12,19.5,-94,"tropical storm","0",35,1006,57.539,0
"544","Barry",2013,6,19,6,19.2,-93.1,"tropical depression","-1",30,1007,0,0
"545","Barry",2013,6,19,0,18.8,-92.2,"tropical depression","-1",30,1007,0,0
"546","Barry",2013,6,18,18,18.2,-91.3,"tropical depression","-1",30,1008,0,0
"547","Barry",2013,6,18,12,17.6,-90.3,"tropical depression","-1",30,1008,0,0
"548","Barry",2013,6,18,6,17,-89.3,"tropical depression","-1",25,1009,0,0
"549","Barry",2013,6,18,0,16.6,-88.6,"tropical depression","-1",30,1007,0,0
"550","Barry",2013,6,17,22,16.5,-88.4,"tropical depression","-1",30,1006,0,0
"551","Barry",2013,6,17,18,16.3,-87.9,"tropical depression","-1",30,1007,0,0
"552","Barry",2013,6,17,12,16,-87,"tropical depression","-1",30,1007,0,0
"553","Andrea",2013,6,7,12,33.5,-80.2,"tropical storm","0",40,996,207.1404,0
"554","Andrea",2013,6,7,6,31.6,-81.4,"tropical storm","0",40,996,138.0936,0
"555","Andrea",2013,6,7,0,29.8,-83,"tropical storm","0",40,993,138.0936,0
"556","Andrea",2013,6,6,22,29.5,-83.4,"tropical storm","0",50,992,207.1404,0
"557","Andrea",2013,6,6,18,28.9,-83.9,"tropical storm","0",55,993,207.1404,0
"558","Andrea",2013,6,6,12,27.8,-84.9,"tropical storm","0",55,995,138.0936,0
"559","Andrea",2013,6,6,6,26.7,-86.1,"tropical storm","0",50,999,138.0936,0
"560","Andrea",2013,6,6,0,25.6,-86.5,"tropical storm","0",40,1002,138.0936,0
"561","Andrea",2013,6,5,18,25.1,-86.6,"tropical storm","0",35,1006,138.0936,0
"562","Sandy",2012,10,29,18,38.3,-73.2,"hurricane","1",80,940,966.6552,345.234
"563","Sandy",2012,10,29,12,36.9,-71,"hurricane","2",85,945,943.6396,138.0936
"564","Sandy",2012,10,29,6,35.3,-70.5,"hurricane","1",80,947,1001.1786,172.617
"565","Sandy",2012,10,29,0,33.9,-71,"hurricane","1",70,950,978.163,172.617
"566","Sandy",2012,10,28,18,32.8,-72,"hurricane","1",65,952,920.624,207.1404
"567","Sandy",2012,10,28,12,32,-73,"hurricane","1",65,954,863.085,207.1404
"568","Sandy",2012,10,28,6,31.3,-73.9,"hurricane","1",65,959,863.085,207.1404
"569","Sandy",2012,10,28,0,30.5,-74.7,"hurricane","1",65,960,897.6084,207.1404
"570","Sandy",2012,10,27,18,29.7,-75.6,"hurricane","1",70,960,794.0382,207.1404
"571","Sandy",2012,10,27,12,28.8,-76.5,"hurricane","1",70,956,759.5148,138.0936
"572","Sandy",2012,10,27,6,28.1,-76.9,"tropical storm","0",60,968,724.9914,0
"573","Sandy",2012,10,27,0,27.5,-77.1,"tropical storm","0",60,969,724.9914,0
"574","Sandy",2012,10,26,18,27,-77.2,"hurricane","1",65,971,655.9446,103.5702
"575","Sandy",2012,10,26,12,26.4,-76.9,"hurricane","1",65,970,609.9134,103.5702
"576","Sandy",2012,10,26,6,25.7,-76.4,"hurricane","1",70,968,621.4212,92.0624
